date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2025-11-02,low,2025-10-26,120.13438407129675,120.13438407129675,-0.012193671012712848,-0.012193671012712848,-0.012193671012712848,22,22,0,22,22,0,1,7.0,False,True,True
2025-11-09,low,2025-11-02,120.38946501686455,120.38946501686455,0.0021210457271943314,0.0021210457271943314,0.0021210457271943314,23,23,0,23,23,0,1,7.0,False,True,True
2025-11-16,low,2025-11-09,121.31499917982256,121.31499917982256,0.007658432703761727,0.007658432703761727,0.007658432703761727,24,24,0,24,24,0,1,7.0,False,True,True
2025-11-23,low,2025-11-16,122.01201273525645,122.01201273525645,0.005729043038760724,0.005729043038760724,0.005729043038760724,24,24,0,24,24,0,1,7.0,False,True,True
2025-11-30,low,2025-11-23,121.73463522898143,121.73463522898143,-0.0022759502813688216,-0.0022759502813688216,-0.0022759502813688216,25,25,0,25,25,0,1,7.0,False,True,True
2025-12-07,low,2025-11-30,121.62606963491392,121.62606963491392,-0.0008922196484452627,-0.0008922196484452627,-0.0008922196484452627,25,25,0,25,25,0,1,7.0,False,True,True
2025-12-14,low,2025-12-07,121.67785694378463,121.67785694378463,0.0004257005662095281,0.0004257005662095281,0.0004257005662095281,25,25,0,25,25,0,1,7.0,False,True,True
2025-12-21,low,2025-12-14,121.91207321636217,121.91207321636217,0.0019230379893179588,0.0019230379893179588,0.0019230379893179588,24,24,0,24,24,0,1,7.0,False,True,True
2025-12-28,low,2025-12-21,122.67970674838584,122.67970674838584,0.0062768753101669714,0.0062768753101669714,0.0062768753101669714,25,25,0,25,25,0,1,7.0,False,True,True
2026-01-04,low,2025-12-28,123.18564573973583,123.18564573973583,0.004115583593734087,0.004115583593734087,0.004115583593734087,25,25,0,25,25,0,1,7.0,False,True,True
2026-01-11,low,2026-01-04,122.21458211058946,122.21458211058946,-0.007914162966449942,-0.007914162966449942,-0.007914162966449942,24,24,0,24,24,0,1,7.0,False,True,True
2026-01-18,low,2026-01-11,122.6200868446657,122.6200868446657,0.0033124810844066353,0.0033124810844066353,0.0033124810844066353,26,26,0,26,26,0,1,7.0,False,True,True
2026-01-25,low,2026-01-18,127.57912658778271,127.57912658778271,0.03964592221745278,0.03964592221745278,0.03964592221745278,26,26,0,26,26,0,1,7.0,False,True,True
2026-02-01,low,2026-01-25,130.22300477587774,130.22300477587774,0.02051162935975496,0.02051162935975496,0.02051162935975496,27,26,1,27,26,1,1,7.0,False,True,True
2026-02-08,low,2026-02-01,131.40871301141033,131.40871301141033,0.009064010765453658,0.009064010765453658,0.009064010765453658,27,27,0,27,27,0,1,7.0,False,True,True
2026-02-15,low,2026-02-08,135.04578926901598,135.04578926901598,0.027301487781252614,0.027301487781252614,0.027301487781252614,28,28,0,28,28,0,1,7.0,False,True,True
2026-02-22,low,2026-02-15,135.53244646060222,135.53244646060222,0.0035971682277923405,0.0035971682277923405,0.0035971682277923405,28,28,0,28,28,0,1,7.0,False,True,True
2026-03-01,low,2026-02-22,137.81254229434353,137.81254229434353,0.016683303610593173,0.016683303610593173,0.016683303610593173,31,31,0,31,31,0,1,7.0,False,True,True
