date,group,from_date,index_ffill,index_valid,log_return,ret_lvl,ret_w,n_matched,n_used,n_trim,n_adj,n_adj_used,n_adj_trim,step_n,interval_days,bridge,valid_step,ret_ok
2024-10-27,low,2024-10-20,102.79224793045361,102.79224793045361,-0.0022934177775798315,-0.0022934177775798315,-0.0022934177775798315,45,40,5,45,40,5,1,7.0,False,True,True
2024-11-03,low,2024-10-27,102.38076197028255,102.38076197028255,-0.0040111173694038086,-0.0040111173694038086,-0.0040111173694038086,44,38,6,44,38,6,1,7.0,False,True,True
2024-11-10,low,2024-11-03,102.6985236212679,102.6985236212679,0.0030989176148647503,0.0030989176148647503,0.0030989176148647503,41,37,4,41,37,4,1,7.0,False,True,True
2024-11-17,low,2024-11-10,102.71409960435946,102.71409960435946,0.00015165555920409405,0.00015165555920409405,0.00015165555920409405,42,36,6,42,36,6,1,7.0,False,True,True
2024-11-24,low,2024-11-17,103.19495468254885,103.19495468254885,0.00467056637190013,0.00467056637190013,0.00467056637190013,42,37,5,42,37,5,1,7.0,False,True,True
2024-12-01,low,2024-11-24,103.31764024276502,103.31764024276502,0.001188165542095349,0.001188165542095349,0.001188165542095349,45,39,6,45,39,6,1,7.0,False,True,True
2024-12-08,low,2024-12-01,103.24955455555431,103.24955455555431,-0.0006592110595565222,-0.0006592110595565222,-0.0006592110595565222,45,38,7,45,38,7,1,7.0,False,True,True
2024-12-15,low,2024-12-08,104.4578159433984,104.4578159433984,0.011634397123398928,0.011634397123398928,0.011634397123398928,40,36,4,40,36,4,1,7.0,False,True,True
2024-12-22,low,2024-12-15,104.49546654778172,104.49546654778172,0.0003603734226320654,0.0003603734226320654,0.0003603734226320654,38,34,4,38,34,4,1,7.0,False,True,True
2024-12-29,low,2024-12-22,104.70533316630369,104.70533316630369,0.00200636602929237,0.00200636602929237,0.00200636602929237,37,33,4,37,33,4,1,7.0,False,True,True
2025-01-05,low,2024-12-29,104.88676595408626,104.88676595408626,0.0017312945846965886,0.0017312945846965886,0.0017312945846965886,39,35,4,39,35,4,1,7.0,False,True,True
2025-01-12,low,2025-01-05,105.50527978937394,105.50527978937394,0.005879648300865231,0.005879648300865231,0.005879648300865231,40,36,4,40,36,4,1,7.0,False,True,True
2025-01-19,low,2025-01-12,105.7448309881352,105.7448309881352,0.0022679401261212497,0.0022679401261212497,0.0022679401261212497,43,39,4,43,39,4,1,7.0,False,True,True
