date,group,gpu_ret,btc_krw_ret_l0,gpu_ret_sq,btc_ret_abs,gpu_roll_std_12w,gpu_roll_std_24w
2024-09-22,mid,0.0014227951785214,0.048899243263051,2.0243461200237426e-06,0.048899243263051,0.001719860394232811,0.0015375358188453284
2024-09-29,mid,0.0002366051471047,0.0397115795300244,5.598199563643673e-08,0.0397115795300244,0.0015239763131226908,0.001502691681762603
2024-10-06,mid,-0.0016877898298677,-0.0357942264543424,2.84863450980484e-06,0.0357942264543424,0.001623859525415896,0.0015037282906472367
2024-10-13,mid,0.0007030645705451,0.0116335308128299,4.942997903557659e-07,0.0116335308128299,0.0016287458886284014,0.0014820811104074123
2024-10-20,mid,-8.24441365183882e-05,0.1034553031643703,6.797035646262631e-09,0.1034553031643703,0.001464843659516664,0.0014606570562239846
2024-10-27,mid,-0.0003245122628511,0.0050535153150264,1.0530820874074141e-07,0.0050535153150264,0.0012873902142598308,0.0014590839783826203
2024-11-03,mid,-0.0014686597049234,0.0432470721497075,2.1569613288656886e-06,0.0432470721497075,0.0013212775226885114,0.0014783354830938138
2024-11-10,mid,0.0001464814770561,0.0646987969477272,2.1456823120536754e-08,0.0646987969477272,0.001316026427577951,0.0014120562632321783
2024-11-17,mid,-0.0006823949555043,0.1897681283424255,4.656628752977156e-07,0.1897681283424255,0.0012699148108005012,0.0013455869693409488
2024-11-24,mid,0.0034246251188115,0.0677434983068003,1.1728057204394679e-05,0.0677434983068003,0.0013753039176321103,0.0015052418932957087
2024-12-01,mid,0.0013349598081031,-0.0071312245327597,1.7821176892506656e-06,0.0071312245327597,0.0013776788426472888,0.0015250901116724655
2024-12-08,mid,0.0003616475299567,0.0462672790698128,1.307889359237822e-07,0.0462672790698128,0.0013772803024522638,0.00151857009081131
2024-12-15,mid,0.0057556021626341,0.0307560313734285,3.3126956254518326e-05,0.0307560313734285,0.0020880637120544547,0.0018962687617380548
2024-12-22,mid,0.0083842484660975,0.0038157699591856,7.029562234125827e-05,0.0038157699591856,0.003047924257351878,0.0024177786640215866
2024-12-29,mid,0.0040254334136586,-0.0267282623878237,1.6204114167799125e-05,0.0267282623878237,0.0029804989996638207,0.0024965259966143443
2025-01-05,mid,0.0064305214164313,0.0050274225344075,4.1351605687181614e-05,0.0050274225344075,0.003236761612653069,0.0027197431091555337
2025-01-12,mid,0.0110873277094431,-0.0068580297478497,0.0001229288357365848,0.0068580297478497,0.004010613440373082,0.003378247867251669
2025-01-19,mid,0.0043069060448892,0.0414024115023998,1.854943967950313e-05,0.0414024115023998,0.0038599654283515447,0.0034215267511925225
2025-01-26,mid,0.0049562337574297,0.0203205768237566,2.456425305828572e-05,0.0203205768237566,0.0035252426570621547,0.0034719804169982362
2025-02-02,mid,-0.0021180253162709,-0.011270472861252,4.486031240364446e-06,0.011270472861252,0.0038070752308178345,0.0035534781446048967
2025-02-09,mid,0.0045806379376893,-0.0409746480380235,2.098224391619848e-05,0.0409746480380235,0.0035185089480452166,0.003590799537547936
2025-02-16,mid,0.0045570625935688,-0.0091607328626679,2.0766819481703996e-05,0.0091607328626679,0.003505791823557452,0.003440329190640127
2025-02-23,mid,0.0035182781954163,-0.0109043615146369,1.2378281460341776e-05,0.0109043615146369,0.0033826857164619356,0.0033778868044751133
2025-03-02,mid,0.0046526544211788,-0.0898429512681602,2.1647193162914637e-05,0.0898429512681602,0.003102946207047905,0.003368517149099434
2025-03-09,mid,0.0038287650425383,-0.0088169128031019,1.4659441750963312e-05,0.0088169128031019,0.003110779638622103,0.003366309592992655
2025-03-16,mid,0.0007336001086638,-0.0489238811333372,5.381691194315392e-07,0.0489238811333372,0.0031047674557217984,0.003351692390584367
2025-03-23,mid,-0.0001365344730055,0.0298958795022947,1.864166231888961e-08,0.0298958795022947,0.0033504072554437912,0.003276141418411722
2025-03-30,mid,0.0004677101412376,0.0164440130822178,2.1875277621649573e-07,0.0164440130822178,0.0033776213751453292,0.003283136747855768
2025-04-06,mid,-0.0021392707898931,-0.0359751097917282,4.576479512489849e-06,0.0359751097917282,0.0027252366267495514,0.003387450732921712
2025-04-13,mid,0.0017454496472481,-0.0274894381207495,3.0465944710785167e-06,0.0274894381207495,0.002650245610571698,0.0033320153955195423
2025-04-20,mid,-0.0012350585274019,0.0197854212178967,1.5253695661081498e-06,0.0197854212178967,0.002636473862259199,0.003319250239093324
2025-04-27,mid,-0.0012253839496796,0.1050409413770196,1.5015658241323763e-06,0.1050409413770196,0.0025345685748919327,0.0033788009396304537
2025-05-04,mid,-0.0036048320776957,0.0137679229098601,1.2994814308383896e-05,0.0137679229098601,0.0027549753930920223,0.0035568138687363283
2025-05-11,mid,-0.0051436059850491,0.0336588283818208,2.6456682529432927e-05,0.0336588283818208,0.0030058113625894087,0.003890449120485256
2025-05-18,mid,-0.0030144776434369,0.0436888910885038,9.087075462780886e-06,0.0436888910885038,0.002925248606583026,0.004035793003835823
2025-05-25,mid,-0.0020237080538708,0.0203618825011595,4.095394287301541e-06,0.0203618825011595,0.002472006337699687,0.004109564232257271
2025-06-01,mid,-0.0080301425472147,-0.0153010938519457,6.448318932858779e-05,0.0153010938519457,0.0027320453975721317,0.004508272670192403
2025-06-08,mid,-0.0063870897016936,-0.0261309421581614,4.0794914857480444e-05,0.0261309421581614,0.002862305451754295,0.004527535630752612
2025-06-15,mid,-0.0038285279858197,0.0238044773816206,1.465762653820465e-05,0.0238044773816206,0.002775158003633834,0.0045698963273127285
2025-06-22,mid,-0.0061231941183733,-0.0263153788466325,3.749350621128138e-05,0.0263153788466325,0.0027062657877085336,0.004579906630383635
2025-07-20,mid,-0.0008601997146734,0.0472094144153949,7.399435491241988e-07,0.0472094144153949,0.0027852234366535847,0.003921669367709632
2025-07-27,mid,-0.0055257360990913,-0.0054272587653976,3.053375943680074e-05,0.0054272587653976,0.0023406522611260556,0.003908870938698386
2025-08-03,mid,-0.002482096540057,-0.0172198949752946,6.160803234162931e-06,0.0172198949752946,0.0022361117575774984,0.0037116573540285584
2025-08-10,mid,-0.0043706648045014,0.0033958111333447,1.9102710833307263e-05,0.0033958111333447,0.002055726510672239,0.003762917330579747
2025-08-17,mid,0.001124693692338,0.022744695735323,1.264935901584884e-06,0.022744695735323,0.0025832321485679778,0.0035887833537581893
2025-08-24,mid,-0.0025315182937155,-0.036364343164351,6.408584871416235e-06,0.036364343164351,0.002577925407371899,0.0033544374730712467
2025-08-31,mid,-0.0045687222158408,-0.038492375794501,2.0873222685517268e-05,0.038492375794501,0.0025809811251612308,0.0032023701432217335
2025-09-07,mid,-0.0019065694481642,0.0050728600367051,3.6350070606731423e-06,0.0050728600367051,0.002588522864301998,0.0028617686082409387
2025-09-14,mid,-0.0013465947577303,0.03239089067781,1.8133174415467252e-06,0.03239089067781,0.0022959405574951245,0.0025513524927436547
2025-09-21,mid,-0.0009942477667894,0.0141465433649408,9.88528621765709e-07,0.0141465433649408,0.0021454842000484535,0.002476459164144819
2025-09-28,mid,-0.0013150055949195,-0.0322120044107876,1.7292397146695878e-06,0.0322120044107876,0.002156950770780912,0.002435331614472503
2025-10-05,mid,-0.0032533156985485,0.0716441604951256,1.0584063034422114e-05,0.0716441604951256,0.0018674439110680733,0.0023400418438644585
2025-10-12,mid,-0.0016774347451734,0.0055570409023602,2.8137873243149495e-06,0.0055570409023602,0.0018231131093361585,0.0023482538793235803
2025-10-19,mid,0.005122057937543,-0.0755263303703337,2.623547751554725e-05,0.0755263303703337,0.0025938407738834266,0.002709398974890834
2025-10-26,mid,-0.0017939938319047,0.0134425332865646,3.2184138689121095e-06,0.0134425332865646,0.0025781149076698484,0.002698489641519217
2025-11-02,mid,-0.0035263129399603,-0.001811716167456,1.2434882950531453e-05,0.001811716167456,0.002501826384608607,0.0026831684548594414
2025-11-09,mid,0.0049191950548529,-0.0563115455769072,2.419847998768923e-05,0.0563115455769072,0.003032020747373099,0.0031075543604085713
2025-11-16,mid,0.0032149425529194,-0.0345212217962505,1.033585561857191e-05,0.0345212217962505,0.0032281238255553383,0.0032607485899748376
2025-11-23,mid,0.0011597214632579,-0.1071778177182594,1.3449538723410447e-06,0.1071778177182594,0.0030025631933884678,0.0033223972921168085
2025-11-30,mid,0.0010003432615732,0.0171511784751103,1.0006866409749079e-06,0.0171511784751103,0.0029619993334448662,0.0033767171350134236
2025-12-07,mid,0.000868529109144,0.0064348011781767,7.543428134304702e-07,0.0064348011781767,0.002930757479410016,0.003147370798716961
2025-12-14,mid,0.0009639496169771,0.0071725055032452,9.291988640702978e-07,0.0071725055032452,0.002905923649429611,0.00300152137153377
2025-12-21,mid,0.0037285463911734,-0.0397561868882512,1.3902058191132187e-05,0.0397561868882512,0.002987314641629722,0.003103563578150399
2025-12-28,mid,0.003559557250236,-0.0090119081009447,1.2670447817707674e-05,0.0090119081009447,0.002766743734043494,0.003015084768984568
2026-01-04,mid,0.0033864400969734,0.007358043232049,1.146797653038921e-05,0.007358043232049,0.0026271005645718357,0.003112220870688465
2026-01-11,mid,0.0053276677404093,0.0355168662132534,2.8384043552197938e-05,0.0355168662132534,0.0026507067437593576,0.003102354187152802
2026-01-18,mid,0.0224926014914947,0.0458962692496243,0.0005059171218551896,0.0458962692496243,0.006313840318264866,0.005459496944240108
2026-01-25,mid,0.0499667688360211,-0.0668182954928369,0.0024966779879123696,0.0668182954928369,0.014347684645241625,0.011240712615032268
2026-02-01,mid,0.0710361726326668,-0.0704483743410051,0.00504613782229804,0.0704483743410051,0.022989396890689625,0.01776468612662614
2026-02-08,mid,0.0128505224170458,-0.1538003768060711,0.00016513592639099664,0.1538003768060711,0.022749589722296164,0.017705457139073576
2026-02-15,mid,0.0006485650144498,-0.049875634380438,4.206365779682693e-07,0.049875634380438,0.0227776984731508,0.017588233391803314
2026-02-22,mid,-0.0040975104896715,-0.0144671433327907,1.6789592212967973e-05,0.0144671433327907,0.023100717370110577,0.01764352209322875
2026-03-01,mid,0.0027873902835146,-0.0272142344734547,7.769544592631602e-06,0.0272142344734547,0.02300628602961092,0.017576746418028526
2026-03-08,mid,-0.0095140300659183,0.0668538830049527,9.051676809519738e-05,0.0668538830049527,0.023748922975906826,0.0178366906752819
2026-03-15,mid,-0.0066515772360374,0.0313233387449294,4.424347972697094e-05,0.0313233387449294,0.024319930796269557,0.017977484209728216
2026-03-22,mid,-0.0067183891214477,0.0143440464751876,4.51367523871868e-05,0.0143440464751876,0.02484448351962839,0.018075144224934298
2026-03-29,mid,-0.0127227990875927,-0.0316186735962418,0.00016186961662324964,0.0316186735962418,0.025758417507396113,0.018432865627625347
